year,month,site_code,indicateur,sous_indicateur,unite,value,type,value_crise
2014,4,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.5,STABLE,7.6
2014,5,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.49,STABLE,7.1
2014,6,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.04,STABLE,7.7
2014,7,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.06,STABLE,8.63
2014,8,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.2,STABLE,8.14
2014,9,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.74,STABLE,7.22
2014,10,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.01,STABLE,7.83
2014,11,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.91,STABLE,7.35
2014,12,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.84,STABLE,7.93
2015,1,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.74,STABLE,8.4
2015,2,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.63,STABLE,8.54
2015,3,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.13,STABLE,8.65
2015,4,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.61,STABLE,7.37
2015,5,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.46,STABLE,7.86
2015,6,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.03,STABLE,7.13
2015,7,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.07,STABLE,7.89
2015,8,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.65,STABLE,7.62
2015,9,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.74,STABLE,8.16
2015,10,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.56,STABLE,7.64
2015,11,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.64,STABLE,7.15
2015,12,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.75,STABLE,7.59
2016,1,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.78,STABLE,8.01
2016,2,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.68,STABLE,7.95
2016,3,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.91,STABLE,7.43
2016,4,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.92,STABLE,7.73
2016,5,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.81,STABLE,8.19
2016,6,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.96,STABLE,7.33
2016,7,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.97,STABLE,8.5
2016,8,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.54,STABLE,7.86
2016,9,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.74,STABLE,7.42
2016,10,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.97,STABLE,8.0
2016,11,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.78,STABLE,8.29
2016,12,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.94,STABLE,7.3
2017,1,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.68,,8.34
2017,2,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.71,,8.3
2017,3,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.03,,8.35
2017,4,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.68,,7.52
2017,5,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.57,,7.77
2017,6,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.98,,7.39
2017,7,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.02,,8.06
2017,8,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.73,,7.78
2017,9,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.79,,7.79
2017,10,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,8.23,,7.57
2017,11,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.76,,7.46
2017,12,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Date et heure de survenue de l'AVC,,7.83,,7.71
2011,1,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.04,STABLE,5.5
2011,2,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.34,STABLE,6.2
2011,3,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.63,STABLE,5.8
2011,4,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.9,STABLE,5.85
2011,5,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.14,STABLE,6.01
2011,6,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.11,STABLE,6.32
2011,7,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.17,STABLE,6.55
2011,8,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.95,STABLE,6.18
2011,9,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.13,STABLE,6.06
2011,10,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.36,STABLE,6.53
2011,11,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.08,STABLE,5.82
2011,12,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.16,STABLE,6.2
2012,1,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.01,STABLE,5.7
2012,2,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.07,STABLE,6.66
2012,3,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.84,STABLE,6.18
2012,4,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.22,STABLE,5.84
2012,5,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.35,STABLE,6.24
2012,6,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.33,STABLE,6.44
2012,7,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.92,STABLE,5.81
2012,8,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.1,STABLE,5.88
2012,9,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.05,STABLE,5.99
2012,10,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.03,STABLE,6.5
2012,11,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.15,STABLE,5.9
2012,12,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.93,STABLE,5.87
2013,1,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.89,STABLE,6.1
2013,2,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.13,STABLE,5.95
2013,3,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.32,STABLE,6.24
2013,4,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.81,STABLE,6.53
2013,5,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.98,STABLE,5.76
2013,6,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.96,STABLE,5.96
2013,7,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.11,STABLE,6.54
2013,8,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.12,STABLE,6.21
2013,9,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.87,STABLE,6.04
2013,10,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.14,STABLE,6.19
2013,11,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.22,STABLE,5.93
2013,12,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.44,STABLE,5.53
2014,1,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.21,STABLE,6.07
2014,2,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.01,STABLE,6.57
2014,3,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.02,STABLE,6.17
2014,4,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.92,STABLE,5.94
2014,5,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.87,STABLE,6.02
2014,6,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.83,STABLE,5.99
2014,7,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.2,STABLE,6.04
2014,8,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.32,STABLE,5.86
2014,9,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.19,STABLE,5.87
2014,10,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.16,STABLE,5.87
2014,11,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.16,STABLE,6.26
2014,12,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.09,STABLE,6.36
2015,1,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.96,STABLE,6.46
2015,2,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.06,STABLE,6.0
2015,3,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.04,STABLE,5.45
2015,4,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.99,STABLE,6.36
2015,5,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.33,STABLE,6.0
2015,6,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.22,STABLE,6.41
2015,7,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.16,STABLE,6.44
2015,8,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.18,STABLE,6.17
2015,9,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.86,STABLE,6.07
2015,10,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.23,STABLE,5.94
2015,11,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.95,STABLE,6.21
2015,12,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.02,STABLE,5.51
2016,1,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.37,STABLE,6.37
2016,2,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.18,STABLE,5.93
2016,3,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.15,STABLE,6.04
2016,4,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.03,STABLE,6.06
2016,5,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.27,STABLE,6.27
2016,6,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.17,STABLE,6.67
2016,7,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.03,STABLE,5.8
2016,8,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.08,STABLE,6.03
2016,9,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.76,STABLE,6.53
2016,10,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.18,STABLE,5.51
2016,11,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.12,STABLE,5.47
2016,12,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.66,STABLE,6.33
2017,1,CFX,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.07,,6.45
