year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise,type
2012,12,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.0,22.0,VOLATILE
2013,1,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,14.0,22.0,VOLATILE
2013,2,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,12.0,21.0,VOLATILE
2013,3,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.0,16.0,VOLATILE
2013,4,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.0,17.0,VOLATILE
2013,5,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.0,18.0,VOLATILE
2013,6,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.0,11.0,VOLATILE
2013,7,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.0,9.0,VOLATILE
2013,8,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,12.0,10.0,VOLATILE
2013,9,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,12.0,15.0,VOLATILE
2013,10,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,13.0,15.0,VOLATILE
2013,11,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.0,16.0,VOLATILE
2013,12,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.0,22.0,VOLATILE
2017,1,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,13.9,22.74,
2017,2,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.92,20.59,
2017,3,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,9.91,16.62,
2017,4,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.92,17.87,
2017,5,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.91,17.47,
2017,6,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.91,10.59,
2017,7,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,9.91,9.62,
2017,8,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.92,10.62,
2017,9,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,11.91,14.71,
2017,10,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,13.23,15.04,
2017,11,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.91,15.5,
2017,12,CFX,Les moyens humaines,Total médecins (effectif physique),personnes,10.91,22.16,
2011,1,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,11.0,18.0,VOLATILE
2011,2,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,16.0,VOLATILE
2011,3,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,7.0,12.0,VOLATILE
2011,4,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,16.0,VOLATILE
2011,5,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,13.0,VOLATILE
2011,6,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,9.0,VOLATILE
2011,7,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,8.0,8.0,VOLATILE
2011,8,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,8.0,VOLATILE
2011,9,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,12.0,VOLATILE
2011,10,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,11.0,VOLATILE
2011,11,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,12.0,VOLATILE
2011,12,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,18.0,VOLATILE
2012,1,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,11.0,17.0,VOLATILE
2012,2,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,17.0,VOLATILE
2012,3,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,7.0,13.0,VOLATILE
2012,4,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,15.0,VOLATILE
2012,5,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,13.0,VOLATILE
2012,6,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,8.0,VOLATILE
2012,7,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,7.0,8.0,VOLATILE
2012,8,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,7.0,VOLATILE
2012,9,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,12.0,VOLATILE
2012,10,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,13.0,VOLATILE
2012,11,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,14.0,VOLATILE
2012,12,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,18.0,VOLATILE
2013,1,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,11.0,16.0,VOLATILE
2013,2,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,15.0,VOLATILE
2013,3,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,8.0,14.0,VOLATILE
2013,4,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,8.0,15.0,VOLATILE
2013,5,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,15.0,VOLATILE
2013,6,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,9.0,VOLATILE
2013,7,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,8.0,8.0,VOLATILE
2013,8,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,9.0,VOLATILE
2013,9,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,12.0,VOLATILE
2013,10,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,12.0,VOLATILE
2013,11,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,13.0,VOLATILE
2013,12,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,17.0,VOLATILE
2017,1,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,11.0,15.41,
2017,2,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,14.73,
2017,3,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,8.0,12.53,
2017,4,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,8.0,14.18,
2017,5,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,13.31,
2017,6,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,7.8,
2017,7,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,8.0,7.04,
2017,8,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,7.43,
2017,9,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,11.05,
2017,10,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,10.0,11.17,
2017,11,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,12.2,
2017,12,CFX,Les moyens humaines,Total étudiants (hors ETP),personnes,9.0,16.39,
2011,1,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2011,2,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2011,3,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2011,4,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2011,5,CFX,Personnel non medical,Personnel administratif,personnes,5.0,8.0,STABLE
2011,6,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2011,7,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2011,8,CFX,Personnel non medical,Personnel administratif,personnes,6.0,7.0,STABLE
2011,9,CFX,Personnel non medical,Personnel administratif,personnes,6.0,9.0,STABLE
2011,10,CFX,Personnel non medical,Personnel administratif,personnes,6.0,9.0,STABLE
2011,11,CFX,Personnel non medical,Personnel administratif,personnes,6.0,9.0,STABLE
2011,12,CFX,Personnel non medical,Personnel administratif,personnes,6.0,7.0,STABLE
2012,1,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2012,2,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2012,3,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2012,4,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2012,5,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2012,6,CFX,Personnel non medical,Personnel administratif,personnes,5.0,8.0,STABLE
2012,7,CFX,Personnel non medical,Personnel administratif,personnes,5.0,6.0,STABLE
2012,8,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2012,9,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2012,10,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2012,11,CFX,Personnel non medical,Personnel administratif,personnes,6.0,9.0,STABLE
2012,12,CFX,Personnel non medical,Personnel administratif,personnes,6.0,7.0,STABLE
2013,1,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2013,2,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2013,3,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2013,4,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2013,5,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2013,6,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2013,7,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2013,8,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2013,9,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2013,10,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2013,11,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2013,12,CFX,Personnel non medical,Personnel administratif,personnes,5.0,8.0,STABLE
2014,1,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2014,2,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2014,3,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2014,4,CFX,Personnel non medical,Personnel administratif,personnes,5.0,8.0,STABLE
2014,5,CFX,Personnel non medical,Personnel administratif,personnes,5.0,8.0,STABLE
2014,6,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2014,7,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2014,8,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2014,9,CFX,Personnel non medical,Personnel administratif,personnes,6.0,9.0,STABLE
2014,10,CFX,Personnel non medical,Personnel administratif,personnes,6.0,9.0,STABLE
2014,11,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2014,12,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2015,1,CFX,Personnel non medical,Personnel administratif,personnes,6.0,7.0,STABLE
2015,2,CFX,Personnel non medical,Personnel administratif,personnes,6.0,7.0,STABLE
2015,3,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2015,4,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2015,5,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2015,6,CFX,Personnel non medical,Personnel administratif,personnes,5.0,8.0,STABLE
2015,7,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2015,8,CFX,Personnel non medical,Personnel administratif,personnes,5.0,8.0,STABLE
2015,9,CFX,Personnel non medical,Personnel administratif,personnes,6.0,9.0,STABLE
2015,10,CFX,Personnel non medical,Personnel administratif,personnes,6.0,9.0,STABLE
2015,11,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2015,12,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2016,1,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2016,2,CFX,Personnel non medical,Personnel administratif,personnes,6.0,9.0,STABLE
2016,3,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2016,4,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2016,5,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2016,6,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2016,7,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2016,8,CFX,Personnel non medical,Personnel administratif,personnes,5.0,7.0,STABLE
2016,9,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2016,10,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2016,11,CFX,Personnel non medical,Personnel administratif,personnes,6.0,9.0,STABLE
2016,12,CFX,Personnel non medical,Personnel administratif,personnes,6.0,8.0,STABLE
2017,1,CFX,Personnel non medical,Personnel administratif,personnes,6.12,7.92,
2017,2,CFX,Personnel non medical,Personnel administratif,personnes,6.09,7.89,
2017,3,CFX,Personnel non medical,Personnel administratif,personnes,6.08,8.16,
2017,4,CFX,Personnel non medical,Personnel administratif,personnes,5.83,8.16,
2017,5,CFX,Personnel non medical,Personnel administratif,personnes,5.79,8.16,
2017,6,CFX,Personnel non medical,Personnel administratif,personnes,5.07,7.65,
2017,7,CFX,Personnel non medical,Personnel administratif,personnes,5.07,6.92,
2017,8,CFX,Personnel non medical,Personnel administratif,personnes,5.12,7.41,
2017,9,CFX,Personnel non medical,Personnel administratif,personnes,6.07,8.7,
2017,10,CFX,Personnel non medical,Personnel administratif,personnes,6.07,8.7,
2017,11,CFX,Personnel non medical,Personnel administratif,personnes,6.07,8.42,
2017,12,CFX,Personnel non medical,Personnel administratif,personnes,5.83,7.87,
2011,1,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,77.0,122.0,VOLATILE
2011,2,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,71.0,121.0,VOLATILE
2011,3,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,57.0,94.0,VOLATILE
2011,4,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,60.0,109.0,VOLATILE
2011,5,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,61.0,99.0,VOLATILE
2011,6,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,62.0,61.0,VOLATILE
2011,7,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,57.0,53.0,VOLATILE
2011,8,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,74.0,60.0,VOLATILE
2011,9,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,72.0,86.0,VOLATILE
2011,10,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,72.0,89.0,VOLATILE
2011,11,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,62.0,91.0,VOLATILE
2011,12,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,61.0,119.0,VOLATILE
2012,1,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,77.0,117.0,VOLATILE
2012,2,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,74.0,119.0,VOLATILE
2012,3,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,55.0,87.0,VOLATILE
2012,4,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,65.0,115.0,VOLATILE
2012,5,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,65.0,94.0,VOLATILE
2012,6,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,60.0,56.0,VOLATILE
2012,7,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,57.0,57.0,VOLATILE
2012,8,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,70.0,62.0,VOLATILE
2012,9,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,69.0,86.0,VOLATILE
2012,10,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,74.0,86.0,VOLATILE
2012,11,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,61.0,97.0,VOLATILE
2012,12,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,61.0,129.0,VOLATILE
2013,1,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,79.0,132.0,VOLATILE
2013,2,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,71.0,108.0,VOLATILE
2013,3,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,56.0,91.0,VOLATILE
2013,4,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,62.0,116.0,VOLATILE
2013,5,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,61.0,101.0,VOLATILE
2013,6,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,62.0,60.0,VOLATILE
2013,7,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,55.0,56.0,VOLATILE
2013,8,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,71.0,60.0,VOLATILE
2013,9,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,70.0,86.0,VOLATILE
2013,10,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,72.0,87.0,VOLATILE
2013,11,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,66.0,88.0,VOLATILE
2013,12,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,64.0,118.0,VOLATILE
2014,1,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,76.0,123.0,VOLATILE
2014,2,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,71.0,110.0,VOLATILE
2014,3,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,56.0,93.0,VOLATILE
2014,4,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,64.0,109.0,VOLATILE
2014,5,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,64.0,101.0,VOLATILE
2014,6,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,63.0,58.0,VOLATILE
2014,7,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,56.0,58.0,VOLATILE
2014,8,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,73.0,63.0,VOLATILE
2014,9,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,75.0,86.0,VOLATILE
2014,10,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,70.0,87.0,VOLATILE
2014,11,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,61.0,91.0,VOLATILE
2014,12,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,60.0,124.0,VOLATILE
2015,1,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,77.0,128.0,VOLATILE
2015,2,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,74.0,121.0,VOLATILE
2015,3,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,56.0,84.0,VOLATILE
2015,4,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,63.0,108.0,VOLATILE
2015,5,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,64.0,92.0,VOLATILE
2015,6,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,60.0,60.0,VOLATILE
2015,7,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,56.0,54.0,VOLATILE
2015,8,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,73.0,61.0,VOLATILE
2015,9,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,73.0,89.0,VOLATILE
2015,10,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,67.0,89.0,VOLATILE
2015,11,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,61.0,98.0,VOLATILE
2015,12,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,63.0,119.0,VOLATILE
2016,1,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,80.0,117.0,VOLATILE
2016,2,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,70.0,111.0,VOLATILE
2016,3,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,60.0,89.0,VOLATILE
2016,4,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,60.0,115.0,VOLATILE
2016,5,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,64.0,92.0,VOLATILE
2016,6,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,63.0,57.0,VOLATILE
2016,7,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,54.0,56.0,VOLATILE
2016,8,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,73.0,62.0,VOLATILE
2016,9,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,67.0,83.0,VOLATILE
2016,10,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,69.0,85.0,VOLATILE
2016,11,CFX,Personnel non medical,Personnel hospitalier (soignant),personnes,63.0,100.0,VOLATILE
